id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5076747723210845,OwcyEdthP,6100124216,游戏圈坊间八卦,#黑悟空遭第八十二难谁来降妖除魔##黑神话悟空解禁壁纸#《黑神话》通关人数达28%，全成就玩家来到5.2%《黑神话》已经发售20天，销量预计以达1800万份。现在的通关玩家已经超过四分之一，应该是有越来越多的通关攻略，帮助玩家们通关。同时全成就也来到了5.2%，玩家们花在《黑神话》的时间仍旧很多呀好游戏就是应该多玩，更何况是让你当齐天大圣爆打杨戬呢,,,,"黑悟空遭第八十二难谁来降妖除魔,黑神话悟空 解禁壁纸",0,0,1,2024-09-09 17:34,微博网页版,https://wx3.sinaimg.cn/large/006EPuYgly1hthlj5pv8pj30kd0aqwij.jpg,,,河南,黄V
5076475201978448,Ow5t68iGs,1774330455,宋宝宇Boomfisher,通关，百感交集。我的年纪恰好经历了中国游戏的故事，从“害人的东西”，到政策打开，从只能玩到盗版，到正版的引进，从抱着攻略死磕日文英文，到有了汉化，有了同步中文版，有了中文配音，直到有了中国自己的3A大作。这条路，太苦了，堪比西游。但也是绝对值得为之死磕的艺术，很想有机会参与这样的项目，实在太爱。#黑神话悟空#,,,,黑神话悟空,0,1,0,2024-09-08 23:31,Xiaomi 14 Ultra Ti,"https://wx3.sinaimg.cn/large/69c22257ly1htgq8alvx5j213z0u07a8.jpg,https://wx4.sinaimg.cn/large/69c22257ly1htgq8ax0v7j21400u0gsq.jpg,https://wx1.sinaimg.cn/large/69c22257ly1htgq8b7vkhj21400u0af5.jpg,https://wx1.sinaimg.cn/large/69c22257ly1htgq8bi5hej20u01uoadt.jpg",,,河北,黄V
5076458980511042,Ow52W28WC,2155094497,赵铁柱他妹,黑神话悟空超话今天刚过第四章，目前觉得最难的三个怪。虎先锋，小黄龙，百眼魔君。看了攻略打了好多遍才勉强过。可惜再难也没有做PPT难，麻了。,,,,,0,1,0,2024-09-08 22:26,黑神话悟空超话,,,,广东,普通用户
5076451877719790,Ow4RtwogK,1409233345,代号阿修罗,再入轮回按着攻略做完了四妹支线。在「黑神话悟空」里这四妹跟孙悟空绝对有故事。仔细看四妹发型和二姐她们是有区别的，四妹是盘发其他的几个都是披发。中国古代女子出阁后才会盘头，她跟他绝对有故事。「黑神话悟空」细节满满啊。PS：八戒意难平那段CG又被我跳过了……只能三入轮回再想着吧……#黑龙江##哈尔滨#,,,,"黑龙江,哈尔滨",0,2,2,2024-09-08 21:58,Xiaomi 13,https://wx3.sinaimg.cn/large/53ff31c1ly1htgnauefumj21yr13ue81.jpg,,,黑龙江,普通用户
5076448847070313,Ow4MAtFjj,3359389864,纯洁的万事屋,#黑神话悟空公测#慢慢吞吞打到了第三章极乐谷给大家分享一个轮椅道中boss小妙招几乎不需要什么操作，无脑平A也能过那就是石头人攻略变身技能除了广智，我最习惯石头人抖M被打后积攒怒气槽，R+X压顶输出一动不动挨打可以有两次大招的机会这还是在不加任何点数的情况下可以做到的压顶技能一旦激活，即便是神力值到了尽头也会强制释放完技能并倒地追加伤害对于道中一些攻击欲望高的精英怪简直是无脑轮椅攻击神器如视频所示，刷鳖宝，一周目拿掉落宝贝，鳖宝的攻击力高，欲望高不想动脑子就是三段蓄力一下然后变身石头人砸两下，再来一个隐身三段重击，没了不需要回避也节省手指点点点，就这样等着鳖宝送上门，舒服~恭祝大家玩的开心，黑神话悟空建议慢慢刷，拿道具很费时间的L纯洁的万事屋的微博视频,,,,黑神话悟空公测,4,8,28,2024-09-08 21:46,微博视频号,,"http://f.video.weibocdn.com/o0/vwsliS7tlx08hREu67Z601041201CF4a0E010.mp4?label=mp4_720p&template=1152x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076876&ssig=0pyorFqQju&KID=unistore,video",,福建,金V
5076448018694700,Ow4LfAtT6,1637200140,人形智能哈士奇,黑神话悟空，怎么说呢，作为一个路痴，因为有没地图我在游戏里都迷路了在被虚假的大头揍了两天之后，我放弃了，看了攻略，一天打过了2个小BOSS。在理解了游戏的打怪逻辑后，觉得其实也不是很难了，像我这种手残党，也可以体验到乐趣。确实很好玩,,,,,0,16,0,2024-09-08 21:43,一加12 十年旗舰,https://wx1.sinaimg.cn/large/6195b10cly1htgn42t8xyj22yo1o07wh.jpg,,,陕西,普通用户
5076447209199286,Ow4JWCB9A,7468138944,桃枝不姚姚,麻了，第n次被新手村的牯护院打死了，看攻略要躲避攻击但是根本躲不过，可能是我不会躲吧#黑神话悟空#,,,,黑神话悟空,0,2,0,2024-09-08 21:39,HarmonyOS设备,https://wx1.sinaimg.cn/large/0089py5Wgy1htgn0rojn3j31z418gqv9.jpg,,,江西,普通用户
5076446819914730,Ow4JjFBh0,5107118362,新年当然要改名字了,#黑神话悟空#打了半天晦月魔君，还在疑惑为什么和攻略不一样，我二阶段怎么没血月。好不容易二阶段打过了，瞬间满血，才知道是卡到bug了退出重启换立棍终于过了,,,,黑神话悟空,0,2,0,2024-09-08 21:38,Xiaomi 13,,,,上海,普通用户
5076445191997628,Ow4GH8nFO,1415259863,LazioSalas,总算打完了第四章了，完全是看着攻略走的，就怕错过那四个支线黑神话悟空超话,,,,,0,0,0,2024-09-08 21:31,黑神话悟空超话,,,,北京,普通用户
5075757342397476,OvMNga3GY,2862159677,微_困,黑神话悟空是一个不错的摄影游戏，虚幻5的nanite和lumen加持下，画面基本上是T0级别，可惜我的显卡开不动路径光追（游科是真能藏，大支线紫云山正常不看攻略根本找不到；时有时无的空气墙有点难绷；在毒敌大王坐牢了两个小时，在寅虎老师的狠狠加练后一把过了,,,,,0,1,1,2024-09-06 23:58,iPhone客户端,"https://wx4.sinaimg.cn/large/aa99173dgy1htefk8qmzbj22yo1o07wo.jpg,https://wx3.sinaimg.cn/large/aa99173dgy1htefkxj3jkj22yo1o04qz.jpg,https://wx1.sinaimg.cn/large/aa99173dgy1htefm5qyb4j22yo1o0kjw.jpg,https://wx2.sinaimg.cn/large/aa99173dgy1htefn0xgywj22yo1o04r3.jpg,https://wx3.sinaimg.cn/large/aa99173dgy1htefjmro8gj22yo1o0kjt.jpg,https://wx1.sinaimg.cn/large/aa99173dgy1htefo2n9ddj22yo1o0qv9.jpg,https://wx1.sinaimg.cn/large/aa99173dgy1htefp89fguj22yo1o0qvc.jpg,https://wx1.sinaimg.cn/large/aa99173dgy1htefr6jfw0j22yo1o07wp.jpg,https://wx3.sinaimg.cn/large/aa99173dgy1htefsh2xiaj22yo1o0npj.jpg",,,福建,普通用户
5075752804161050,OvMFWhstI,6008483913,山西政法,【保姆级攻略来了，警察蜀黍带你游遍长治古建！】近几日，以全新方式归来的悟空，让西游爱好者、古建爱好者的关注点得到空前统一。其中长治的取景地有观音堂、崇庆寺，为了让广大游客游览更多长治古建，长治交警发布保姆级攻略，地点、路程、美食……欢迎大家前来游玩！#守护平安##黑神话悟空火爆背后是中国文化助力#@长治政法L长治政法的微博视频,,,长治政法,"守护平安,黑神话悟空火爆背后是中国文化助力",25,9,12,2024-09-06 23:40,iPhone客户端,,"http://f.video.weibocdn.com/o0/ZpCGrf85lx08hNFxifpe01041202xM510E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076902&ssig=UlhT7uwUC6&KID=unistore,video",,,蓝V
5075389483587969,OvDdWf3ot,6520477281,临汾市总工会,【旅游在临汾】跟着悟空游山西，第二站临汾。这份两天一晚的攻略送给你，需要的点赞收藏！（来源：走遍中国）#山西#山西临汾#临汾攻略#黑神话悟空取景地#旅游攻略L临汾市总工会的微博视频,,,,"山西 ,临汾攻略 ",2,2,2,2024-09-05 23:36,微博视频号,,"http://f.video.weibocdn.com/o0/ZjeFONZalx08hMZoUNNK01041200Xm8w0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076917&ssig=GeEyi%2BY%2ByS&KID=unistore,video",,山西,蓝V
5075373757303180,OvCOzuDTe,5380585829,乐忱哈哈,成长记录卡超话#黑神话悟空#小朋友心心念念想玩儿，就支持一把国产呐。游戏画面确实很棒。小朋友要靠攻略玩儿//还好本子凑合还能带起这118G的游戏，不过还是有点卡,,,,黑神话悟空,0,5,2,2024-09-05 22:34,成长记录卡超话,https://wx4.sinaimg.cn/large/005S8oaply1htd7hwydofj332e1q1qv7.jpg,,,山西,普通用户
5074661824266457,OvkiihTTP,3208150691,Brady_其其其,看到金箍棒，穿上大圣套和大圣打真的太带劲了！虽然打了一个多小时希望国产3A早日百花齐放！(成就还差20多个，后面搜搜攻略慢慢收集咯)(这300块真TM值！)#黑神话悟空#,,,,黑神话悟空,0,4,4,2024-09-03 23:25,vivo X100 Pro,"https://wx4.sinaimg.cn/large/bf387ea3ly1htaxunj00nj21z4140n4j.jpg,https://wx4.sinaimg.cn/large/bf387ea3ly1htaxuv9b7yj21z4140181.jpg,https://wx1.sinaimg.cn/large/bf387ea3ly1htaxuwjts3j21z414075h.jpg,https://wx2.sinaimg.cn/large/bf387ea3ly1htaxv2hg1dj21z4140wrr.jpg,https://wx4.sinaimg.cn/large/bf387ea3ly1htaxv8x77ij21z4140dr1.jpg,https://wx2.sinaimg.cn/large/bf387ea3ly1htaxvgeremj21z4140nay.jpg,https://wx4.sinaimg.cn/large/bf387ea3ly1htaxvjbwnjj21z4140jwn.jpg,https://wx3.sinaimg.cn/large/bf387ea3ly1htaxxyrts0j21hc0u0nf3.jpg,https://wx1.sinaimg.cn/large/bf387ea3ly1htaxvyikxgj20yg0kqh4u.jpg",,,安徽,普通用户
5074301631856690,OvaVl7N0C,3866150192,追日落的兔子先生,黑神话悟空所有的二维动画，一次看到爽#二维动画#粉丝头条使用攻略超话#黑神话悟空##黑神话悟空二维动画#L追日落的兔子先生的微博视频,,,,"二维动画,黑神话悟空,黑神话悟空二维动画",0,1,0,2024-09-02 23:34,粉丝头条使用攻略超话,,"http://f.video.weibocdn.com/o0/LvijS0qflx08hIcwPXXG01041209xdAn0E040.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076944&ssig=kQ32s2KJGK&KID=unistore,video",,新疆,普通用户
5074301055929524,OvaUpoSxu,2486337180,Kinfone的游戏屋,#第二部国产3A大作已在开发##黑神话悟空创作者激励##黑神话悟空攻略#听说第二部国产3A大作已在开发，大家觉得继黑神话悟空以后，是什么呢，我觉得可以来个金庸传，或者水浒传一类的，大家觉得是啥？国产大作upupupLKinfone的游戏屋的微博视频,,,,"第二部国产3A大作已在开发,黑神话悟空创作者激励,黑神话悟空攻略",0,1,3,2024-09-02 23:31,黑神话悟空超话,,"http://f.video.weibocdn.com/o0/qElIV6IVlx08hIcnQlRu01041200mYAn0E010.mp4?label=mp4_720p&template=1556x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076944&ssig=pokHnjASja&KID=unistore,video",,广东,红V
5074291389630226,OvaEOEpge,3359389864,纯洁的万事屋,#黑神话悟空公测#浮屠牢的boss总算过了，整个舔图的过程有三天了实话妙音这个boss和之前遇到的区别不大主要是打了莲眼后，妙音的二阶段就不是那么的恐怖这里提供一下我的思路，我打的并不好，甚至到了关键决战有些犹豫找不到北了，年纪大了反应慢了很多，总体思路还是有救的一周目新人攻略思路如下等级在50级足够点满轻棍，劈棍左侧，定身和分身都就尽量点满能做出亢金龙棍子就做，套装为破闪身可减少cd进入场地，三段蓄力，靠右侧突进，这样攻击不易打空然后轻攻击连击不要担心气力耗尽，全力积攒棍势打出硬直在这个过程中妙音发出红眼buff，不要闪避，吃这个buff反正后面不是我们被秒就是妙音被秒，大家痛快点这时候，我门应该可以积攒蓄力棍，只要是2段以上，都能打出超大硬直然后狂点分身，再狂点精魄，我带的是百目，插旗子加buff集中输出，记住，两套轻棍攻击后就要抓紧加定身用蓄力棍破定身增加伤害，不要强制自己三段蓄力，两段即可，重点是打出硬直因为这时候伤害会溢出，导致妙音出现第二次硬直如果没有出现也别慌，只要看到妙音觉得自己好了要放大招了，立刻发动定风珠妙音一定会倒地，这时候对着头狂敲，肯定能过总体思路还是速胜，不要给boss进入二阶段决战技能释放的机会我最后补刀有些摸不着北了，别学我，当然，这个游戏的视角有些奇怪，大家尽量适应恭祝各位通关顺利L纯洁的万事屋的微博视频,,,,黑神话悟空公测,1,14,35,2024-09-02 22:53,微博视频号,,"http://f.video.weibocdn.com/o0/qc5nmgy6lx08hI9KfKne01041201jgl90E010.mp4?label=mp4_720p&template=1152x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076944&ssig=dLPvwAvxcm&KID=unistore,video",,福建,金V
5074285104470210,OvauGiKUa,6683036389,小晨_Game,黑神话悟空流程攻略第十话击溃黄眉大王#黑神话悟空##黑神话悟空隐藏boss#L小晨_Game的微博视频,,,,"黑神话悟空,黑神话悟空隐藏boss",0,1,0,2024-09-02 22:28,微博视频号,,"http://f.video.weibocdn.com/o0/J6B8TZB5lx08hI7WWDyo0104120QHt4R0E0j0.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726076944&ssig=yIg4twrWDj&KID=unistore,video",,北京,普通用户
5074284684253297,Ovau0hQtz,5164652853,太辣同学,周末在打黑神话悟空，我喜欢在游戏里打卡拍照，里面的摄影系统很方便构图，你也喜欢游戏里拍照吗？#oppo手机#OPPO手机超话#黑神话悟空##黑神话悟空取景地打卡攻略#,,,,"oppo手机,黑神话悟空,黑神话悟空取景地打卡攻略",0,0,1,2024-09-02 22:26,OPPO手机超话,"https://wx3.sinaimg.cn/large/005Dwm8tgy1ht9qklpo4gj32yo1o01kx.jpg,https://wx4.sinaimg.cn/large/005Dwm8tgy1ht9qkkf214j32yo1o0h5u.jpg,https://wx4.sinaimg.cn/large/005Dwm8tgy1ht9qkm5ttgj32yo1o0e5b.jpg,https://wx2.sinaimg.cn/large/005Dwm8tgy1ht9qkmnzyuj32yo1o07o5.jpg,https://wx2.sinaimg.cn/large/005Dwm8tgy1ht9qknbheij32yo1o0np4.jpg,https://wx4.sinaimg.cn/large/005Dwm8tgy1ht9qkpqx19j32yo1o0axh.jpg,https://wx4.sinaimg.cn/large/005Dwm8tgy1ht9qkqdk76j32yo1o0kb6.jpg,https://wx3.sinaimg.cn/large/005Dwm8tgy1ht9qkqqfspj32yo1o01j9.jpg,https://wx4.sinaimg.cn/large/005Dwm8tgy1ht9qkr50u4j32yo1o018s.jpg",,,广东,黄V
5073938223204697,Ov1tcdrGF,3855936679,无中生友仔,即使在看地图攻略的情况下，第一章依然花了我13个小时！我真的是太菜了！#黑神话悟空#,,,,黑神话悟空,0,0,2,2024-09-01 23:30,微博网页版,"https://wx4.sinaimg.cn/large/e5d4eca7gy1ht8mpql0l4j21hc0u0dyh.jpg,https://wx4.sinaimg.cn/large/e5d4eca7gy1ht8mpzxv3lj21hc0u0k0g.jpg,https://wx3.sinaimg.cn/large/e5d4eca7gy1ht8mqht6hnj21hc0u0k3e.jpg,https://wx2.sinaimg.cn/large/e5d4eca7gy1ht8mr7tevzj21hc0u0qbc.jpg,https://wx4.sinaimg.cn/large/e5d4eca7gy1ht8mrdx2zuj21hc0u0164.jpg,https://wx1.sinaimg.cn/large/e5d4eca7gy1ht8ms1r8gyj21hc0u0du1.jpg,https://wx2.sinaimg.cn/large/e5d4eca7gy1ht8ms6c7exj21hc0u01b3.jpg,https://wx3.sinaimg.cn/large/e5d4eca7gy1ht8mst8exwj21hc0u0gxi.jpg,https://wx3.sinaimg.cn/large/e5d4eca7gy1ht8mt3xpz4j21hc0u0k3t.jpg",,,广东,普通用户
5073935584988498,Ov1oWkVJE,5801748561,羊驼的睡衣,说个个人主观的感觉别喷我…我觉得黑神话悟空从第五章开始，故事线就有点接不上了，感觉很多地方是断的，到了第六章更难受，感觉没头没尾的，踩着筋斗云在花果山乱飞，很多地方不看攻略根本找不到啊，也没什么指引,,,,,3,65,159,2024-09-01 23:19,荣耀Magic V3,,,,山东,金V
5073931757426670,Ov1iLva10,2282320345,山涧小院子,#黑神话悟空#一周目通关纪念，游戏时长73h，三个结局我都打出来了，大圣残躯、杨戬、四大天王都见了我也不知道怎么触发的，可能之前隐藏做得多不得不说杨戬是真的难，最难的boss，没有之一，卡了我两天，不看攻略不用花棍流根本打不过去，腱鞘炎都要玩出来了通关完有种失落感，总觉得结局很多东西没说明白，太意识流了还有些成就没做，有机会二周目再说吧，和黑神话暂时告个别吧,,,,黑神话悟空,0,1,0,2024-09-01 23:04,DX3906星球HarmonyOS设备,"https://wx1.sinaimg.cn/large/880971d9gy1ht8lsx10x5j21z4140dn1.jpg,https://wx2.sinaimg.cn/large/880971d9gy1ht8m2vidvsj21z4140qt4.jpg,https://wx3.sinaimg.cn/large/880971d9gy1ht8lsyrtt1j21z4140k0b.jpg,https://wx2.sinaimg.cn/large/880971d9gy1ht8lsz4ra9j21z4140adv.jpg",,,江苏,普通用户
