id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
4990531604318489,NBZ8Ii7r3,6577621104,遥想万里萍,过年之前王国之泪通关2024要打通只狼，王泪，大表哥，黑神话补完石头门，银魂，猎人，小樱买个新年计划本，给自己列个游戏和看番的计划,,,,,0,0,0,2024-01-15 19:41,iPhone客户端,,,,安徽,普通用户
4990427514277936,NBWqPhWSY,6304928045,沉默中的蝉鸣,对不起，我抑制不住内心的喜悦！我在黑神话悟空超话等级达到LV.9，获得心猿归正头衔，快来恭喜我吧~传送门>>黑神话悟空超话,,,,,0,0,0,2024-01-15 12:48,超话,,,,江西,普通用户
4990212057074318,NBQPjtGlU,7521746344,一抹深蓝,TGA汇总了2024年已经确定发售日期的游戏，这其中有你期待的游戏吗？1月18日：《波斯王子：失落王冠》1月19日：《最后生还者2：复刻版》1月26日：《如龙8》1月26日：《铁拳8》1月29日：《碧蓝幻想：Relink》2月2日：《女神异闻录3：Reload》2月2日：《自杀小队：杀死正义联盟》2月8日：《地狱潜者2》2月13日：《驱灵者：新伊甸的幽灵》2月16日：《马里奥vs咚奇刚》2月16日：《碧海黑帆》2月22日：《夜莺传说》2月29日：《最终幻想7：重生》3月5日：《逃生：试炼》3月8日：《家园3》3月20日：《鬼屋魔影》3月22日：《龙之信条2》3月22日：《碧姬公主》3月22日：《浪人崛起》3月26日：《南方公园：SnowDay》4月23日：《TalesofKenzera：Zau》4月30日：《时空幻境：周年版》6月4日：《命运2：终焉之形》8月20日：《黑神话：悟空》9月9日：《战锤40K：星际战士2》,,,,,0,0,0,2024-01-14 22:32,微博网页版,"https://wx1.sinaimg.cn/large/008d2tPqgy1hltj1tix7uj30f60i8mzl.jpg,https://wx1.sinaimg.cn/large/008d2tPqgy1hltj1to9hyj30j60as76h.jpg,https://wx3.sinaimg.cn/large/008d2tPqgy1hltj1tscy4j30j60aswg6.jpg,https://wx1.sinaimg.cn/large/008d2tPqgy1hltj1txhf2j30j60as40m.jpg",,,广东,黄V
4990211097887114,NBQNLx5Nw,7276232105,汉堡享受者,我感觉不管黑神话究竟是个什么水平的选手，这宣发效果已经是世界级的差了，业界横吹竖吹，给它贴了各种标签，定了各种性，制作却把时间拉了这么这么这么长。如果他们真的能交出一份配得上这些年的话题性的作品的话可以算是业界奇迹了,,,,,0,2,3,2024-01-14 22:28,iPhone客户端,,,,北京,普通用户
4990158123830284,NBPqkg4qM,5707164351,低能废物,挺想念黑神话悟空的,,,,,0,0,0,2024-01-14 18:57,微博极速版,,,,浙江,普通用户
4989861645259162,NBHI8m49c,6498685625,云裾霞绮官方微博,黑里透红的龙年马面裙你见过吗？将先秦礼服的玄纁之感应用在马面裙上，玄纁之色，为帝王的服制配色，玄为黑，纁为红，象征天地，神圣高贵。我们将玄与纁并在马面裙上，黑里透着微微的红色，典雅庄重，又有上古神话的神秘之气。而黑里透红的颜色也十分特别，做为日常搭配精简干练。汉服超话#汉服##云裾霞绮#L云裾霞绮官方微博的微博视频,,,,"汉服,云裾霞绮",2,1,7,2024-01-13 23:19,汉服超话,,"http://f.video.weibocdn.com/o0/PQ8VKDJAlx08bIy2cZTG01041200d22D0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726078380&ssig=5N4n3d07ii&KID=unistore,video",,天津,普通用户
4989821198021552,NBGETxELS,5698832122,irisforever在路上,每次有国产动画电影就会想去看，其实之前都没有看到《大雨》这个电影的宣传，是今天上午偶然刷到的消息，于是趁着晚上有空的时间去看了一下。只是抱着看一个有趣故事的心态去的，想看看好看的画面。没想到最后十分钟，不，五分钟，哭的稀里哗啦。大谷子和馒头虽不是亲身父子的关系，但是我想他们之前的亲情联系是这个电影里最稳固的情感联系。其他的亲情关系多少都有点容易被世俗欲望磨灭。虽然没有说太多大谷子和馒头的生活。但是，我想，他们的生活反映的一定是生活艰苦的那一部分人。世间对于他们给去了很多苦难和不公平，但是他们依旧坚强乐观的活着，他们知道自己打破不了阶层壁垒，但是希望自己的下一代能比自己活的好一点，并为之努力。所以，我觉得老船长或者说老的戏班主，他只看到了自己被人看不起，所以黑化了，而穆少爷因为亲情的羁绊想让戏班走出去，却也只能被困于船，形象似乎像神仙，却依旧做不到阻止父亲。多年前的船沉到底是为什么其实有点说不清，而且披上神话色彩的故事，总是会让我有一种宿命感，总有一天还有隐蛟王的出现，可能是在别的“下九流”的行业中。不过话说回来，动画的画面真的好看，有好多场景都想截下来当壁纸的程度。而且，我大概就是个颜控没得跑了，我虽然觉得穆少爷有点问题，但我还是全程最喜欢他。这个电影让我最爱的地方是，用最微小的亲情，去抵挡世间最大的不公平。踩住了，你就走不了了。是谁玩过这样的游戏，我不说。,,,,,0,0,2,2024-01-13 20:39,nova5Pro人像超级夜景,"https://wx1.sinaimg.cn/large/006dFIz8gy1hls9o0c6v8j30vc1jkkb2.jpg,https://wx1.sinaimg.cn/large/006dFIz8gy1hls9o6kjs1j33342bc7wi.jpg",,,江西,普通用户
4989782801253108,NBFEY5fZq,1718633303,南山林雪萍,让中国千万个马斯克站出来。中国必须战胜马斯克，才能确保未来制造的优势。马斯克的确是一个制造界的罕物，更重要的是他还深谙软件之道。然而，当他自诩为“世界上最懂制造的人”，中国制造界，需要能有人站出来，对抗这种力量。马斯克以单枪匹马之功，拯救了美国制造的形象。无论是SpaceX，还是特斯拉，就制造而言，最大的成功就是低成本制造。当低成本制造大行其道的时候，神秘的航天火箭发射技术，就变成是身边的作坊工厂。这里以最低效的手工方式进行生产，却被当成了顶级的黑科技。航天无疑是黑科技的典范，但它的制造方式却完全没有进入工业化时代。美国每年发射120次火箭，中国发射70次。从工厂视角来看，这个产品数量是如此可怜。这种年产量的制造，只能采用一门手工的艺术。但Spacex的出现，改变了这一点，当高频次发射和低成本制造二者相结合的时候，就是一个最大的制造哲学命题。同样，2008年陷入绝境的特斯拉汽车，患的是“制造软骨症”：它陷入成本的沼泽地而无法自拔。而将特斯拉从泥坑里拖出来的白衣骑士，则是一位懂制造的股东。这种魔法不是钱，而是制造知识。这位投资家深谙制造之道，专门投资频临灭绝的工厂，然后注入制造能力，最后总能起死回生。这样专门投资“病工厂”的投资者，看懂了制造哲学的根基：万物离不开制造。让一家公司成功的不是产品本身，而是高效制造产品的能力。只要改变制造方式，老弱病残的工厂都能返老还童。而制造机器的机器，设计工厂的能力，设计供应链的能力，就是青春不老丸。让新制造干掉旧制造，同样的工厂就能再次勃发生机。投资者手里自然有工业奇兵的名单，拯救特斯拉的制造大师出现了。这位黑T恤的瑞士工厂工程师，就是读懂各种机器脉搏的“工厂医生”。制造大师只需要看一眼特斯拉的物料清单，就会发现这些零部件都缺乏一张成本病例。而在特斯拉，没有人知道这些零部件的真正费用。全球化分工的供应链，正如一只无可驾驭的吞金兽，吞掉了特斯拉初期的天才光芒。而制造大师，则开始重新设定魔法。更换特斯拉CEO的时间到了，马斯克决定自己做CEO。当制造大师出现的时候，马斯克就能将自己的疯狂设想，一一落实。天才的设计师，总是触发了极限制造破土而出的开关。而制造大师的能力，才能成就一代设计师的想法。这个设计师与制造师相互斗法相互上升过程，就像猫Tom和老鼠Jerry的相斗相生的故事一样，在苹果每一代新机型屡屡出现。但是跟苹果与外部的工厂合作所不同，特斯拉采用了“供应链内化”的方式，留在工厂里自己搞定。马斯克是受人尊敬的制造英雄。不仅在于他做到了，而在于制造创造泼天财富、造物改变滔天历史的示范效应。他将制造应受到的尊崇，重新还给了制造。同样是伟大的创新企业家，乔布斯的光芒与马斯克有所不同。乔布斯创造了制造神话，但他并没有将这份荣耀分给制造。或许以前是福特，或许是丰田汽车的大野耐一，才做到了这一点。而现在，除了马斯克，还没有其他人能够做到。马斯克的低成本制造，是美国制造的一个纠错机制，它重新唤醒了美国制造的野生活力。然而这对于中国制造却是一个巨大的威胁。马斯克越成功，对于全球制造大师就越具有磁铁效应：这些制造能力的集聚会形成核聚变效应。而低成本制造，本来应该是中国制造必须锁定的优势。马斯克并非是基础原理的创新，跟乔布斯一样，都是大量的工程化创新。这一点，中国制造完全有机会，也有能力跟上来。只需要将那些束缚中国制造大师的镣铐，一一去掉。去年12月的蓝箭朱雀2号发动机，采用液氧甲烷的推进技术，是惊人的成功。这是重复低成本的关键门槛。尽管跟SpaceX在推力上还有一个量级的差距，但这已经进入了追赶的赛道。而前天刚刚发射成功的东方空间的引力1号，作为最大固体火箭能够从海洋发射，开启了全新的发射机动性平台。这些民营企业的活力，表明中国制造大师一点都不缺乏。有些看不见的绑绳，一旦去掉，就会活力冲天。这也让我触发了对“制造大师”的深度眷恋。中国制造，到了“制造大师的时刻”。中国其实已经有很多制造大师，就在工厂里。我每月去企业调研，总是可以看到了大量的这类精彩。在柳州的五菱的柔性无人流动岛，在上海施耐德电气的进化工厂，在合肥锻压的用液压暴力来涨缩车桥，在浙江慈溪卓立金属的一体化压铸制造。这些出其不意地制造能力，改变了那些传统的理念，赢得了商业的精彩。他们是厂长，是总经理，他们是厂二代，他们将卓越的制造和精致的管理理念结合在一起。他们讲的故事总让我澎湃感动，车间现场轰鸣声总会叠加产生一种机器膜拜的禅意。然而对于大众而言，他们是隐形的。我应该把他们喊出来，敞亮地走到舞台中央。或许我可以考虑搞一个“制造大师年度盛典”，搭建一个啸聚大师的舞台，讲出中国制造内涵。制造大变局时刻，中国需要千万个马斯克站出来。时代需要给工业奇兵们，送上一顶顶月桂花环#制造大师盛典##供应链攻防战#,,,,"制造大师盛典,供应链攻防战",127,43,195,2024-01-13 18:06,,"https://wx3.sinaimg.cn/large/66704357ly1hls55jo4azj22o03k0e82.jpg,https://wx2.sinaimg.cn/large/66704357ly1hls55ldnqwj22o03k0x6q.jpg,https://wx2.sinaimg.cn/large/66704357ly1hls55mw52pj22o03k0qv6.jpg,https://wx4.sinaimg.cn/large/66704357ly1hls55o4n2mj22o03k0b2a.jpg,https://wx2.sinaimg.cn/large/66704357ly1hls5l9nz1dj235s2dcqv6.jpg,https://wx4.sinaimg.cn/large/66704357ly1hls5lb58mcj22o03k0npf.jpg",,,北京,红V
4989778245722262,NBFxCo0Cy,2680059301,_旺仔馒头,黑神话悟空超话自学画画第三个月，临摹一下美女,,,,,0,7,29,2024-01-13 17:48,黑神话悟空超话,https://wx4.sinaimg.cn/large/9fbe75a5gy1hls587x4arj20y21azwkv.jpg,,,北京,普通用户
4989752231068922,NBERF4u4G,1893905030,游侠网,【《冰汽时代2》玩法演示1月16日公开！】《#冰汽时代2#》官推宣布本作的游戏玩法演示将于2024年1月16日正式公开。《冰汽时代2》已确定在2024年内发售，登陆Steam、Epic、GOG，具体发售日暂未公布。前作《#冰汽时代#》于2018年4月24日发售，推出后备受好评让《冰汽时代2》受到大量玩家关注，目前《冰汽时代2》是Steam最热愿望单榜单第5名，紧随《黑神话：悟空》。《冰汽时代2》游戏的故事发生在前作《冰汽时代》中毁灭性暴风雪平息后的30年，永无止尽的冰天雪地依旧覆盖着这片大地。你将扮演一个资源匮乏的大都市的领袖。在这里，扩张和内部冲突是不可避免的现实。你要为自己城市的未来做出决策并承担后果。,,,,"冰汽时代2,冰汽时代",0,1,12,2024-01-13 16:05,微博网页版,"https://wx2.sinaimg.cn/large/70e2b286ly1hlrskbecvxj20i60fmgnb.jpg,https://wx2.sinaimg.cn/large/70e2b286ly1hlrskbetl7j20m60m6do4.jpg",,,,蓝V
4989742062771399,NBEBgbCXZ,7213833233,GeraltofCiri,黑神话悟空超话正式发售倒计时220天。,,,,,0,0,11,2024-01-13 15:24,黑神话悟空超话,https://wx1.sinaimg.cn/large/007ScvyVly1hls12klra7j30z00kr783.jpg,,,江苏,黄V
4989719134079358,NBE0hh7e6,5649026176,梅华龙_MHL,南非起诉以色列种族屠杀这件事的意义不在于能不能胜诉，也不在于法院敢不敢判。这件事的重要性在于正式地、有组织的、系统性地把三个月以来、十几年以来和几十年来在巴勒斯坦地区发生的种族清洗和种族灭绝事件揭露和陈述出来。这将影响人们想到这个地区和以色列这个国家时的第一反应。几十年来，他们试图在西方社会塑造自己受害者加“民主”卫士的形象；几十年来，他们试图在中国和其他对他们不了解的国家塑造“友好”、“受害者”、“小霸王”加“创新强国”的形象。不得不说，利用西方精英的话语权和西方老百姓在被情感胁迫之后所形成的的愧疚感，同时利用非西方世界特别是中国民众几十年来对西方莫名其妙的友好态度，他们的宣传一度取得了极大的成功，以至于他们不再动脑，不再在乎任何事情，忘乎所以。而现在，我们的第一反应应该是种族隔离、种族清洗、种族灭绝和定居殖民。是西方势力对西亚和全世界的剥削与压迫。用南非律师团队中的DuPlessis律师（白人）的话来说，”长久以来，以色列认为自己可以凌驾于任何法律之上”。换言之，他们可以犯罪，但没有人能谈论这件事，只要你谈论他们犯罪的可能性，就是大逆不道的，就是“反犹”，因为二战期间欧洲犹太人曾经受过纳粹当局迫害。这个逻辑何其荒谬！这种局面应该结束了。我们之前已经说过，围绕二战欧洲犹太人遭遇的各种神话应该被重新审视。这并不是说我们要否认纳粹对欧洲犹太人的罪行，而是说要认清若干现实：包括而不限于二战受害人远不止于欧洲犹太人、欧洲内部曾经受到系统性种族灭绝威胁的远不止欧洲犹太人、二战犹太人与同时代巴勒斯坦地区锡安主义准政权不能混为一谈以及纳粹罪行不应该由全世界人民特别是巴勒斯坦人民偿还等四个基本原则。想结束这一切最好的办法就是公开地、不停地讨论以色列几十年来犯下的各种罪行。没有人能凌驾于人类社会共同价值和规则之上，我们在批评任何当局的时候都不应该觉得受到限制和威胁。我们想想我国的互联网。骂日本，家常便饭；骂美国，随处可见；嘲讽欧洲，也没有任何人有心理负担。甚至对于那些自由派和“反贼”而言，针对一带一路和其他友好国家造谣也好，直接针对我国造谣也罢，似乎所有人都很自由，很坦然。特别是mu黑、非洲黑、东南亚黑，可谓大行其道。没有任何人在评价任何国家（包括中国自己）时有任何心理负担。但是，之前十年，以色列几乎和在西方舆论中一样，差一点就爬到了一个凌驾于所有人之上的特殊位置。这是很不健康的事情，对我国不利，对人类不利，最终受到报复的将是普通以色列人。很幸运，随着疫情初期对方显露出来的各种对华不友好慢慢为人所知，这种情况得到了少许遏制。2021年巴以冲突中，以色列一如既往地空袭加沙民众，已经在我国网络上受到了一波批评，但程度有限。而2023年开始的这次冲突，对方的傲慢、不可一世和残暴，彻底葬送了他们几十年在国际上以及十几年来针对中国的宣传。相对于巴勒斯坦人民付出的巨大牺牲而言，这一点成果是微不足道的，但也是不容忽视的。南非起诉该国，意味着国际爱好和平和正义的人士给以国外宣下了一个阶段性的结论：你们失败了。战场上你们想“完全控制”就“完全控制”，想撤出就撤出，想发动北线就发动，你们是赢是输，自己最清楚。但是，舆论场上你们遭遇了阶段性大败，这是毋庸置疑的。而如果我们听一听南非律师团队的陈述，基本上也可以得出一个阶段性结论，即到目前这个阶段，如果还有人支持以色列几十年来对巴勒斯坦人民的行径，如果还有人支持西方势力对西亚人民长时间的干预，基本上就脱离了人类道德的界限，可以与各种畜生为伍了。而且其实很多动物都是有感情的，有些人，不论他的经济、学历、职业背景如何，如果到现在还要逆着事实和公义说话，就已经不如畜生了。我们现在说这句话，是很平静的，不是侮辱，更不是栽赃。我们当人还是当畜生，应该要想清楚了。不要再去考虑能不能说，应不应该说，敢不敢说。如果你生活里有朋友、家人、上级乃至客户执迷不悟，我们可以礼貌地跟人家讨论讨论，不要上来就给人家扣帽子。这件事有必要吗？我觉得没必要追着人家聊，但别人提起的时候最好表个态，让对方知道我们在想什么，不要怕得罪人。摆事实讲道理，在这件事上还能被得罪的人，也不值得我们为了感情或利益深交——这得是多么吃人不吐骨头的坏人啊。这事跟我们有什么关系？两周之前我听过一个美国人的分析，他说为什么阿拉伯世界如此同仇敌忾，因为他们看见加沙民众的遭遇，想到自己作为阿拉伯平民，以色列没能力还则罢了，如果有能力，他们也会变成废墟下的冤魂。可是我觉得这位美国人的分析还是略显狭隘了。在西方优越主义精英势力眼中，你我他，黑白黄，都可以和加沙民众一样一文不值。他们在“萝莉岛”上侮辱的孩子们，有多少白人？他们算人吗？不算，不过就是各种精英（包括某佛锡安主义犹太教授、以色列的铁杆支持者德某）眼中的玩物罢了。如果有必要，这帮人愿意牺牲全世界百分之九十九点九的人，我们在他们眼里都是耗材，都是燃料。所以在这件事上我们是有必要选择立场、表达立场、宣传立场的。在日常生活中，这和疫情问题一样，是我们辨识他人、选择朋友的好机会。我们当然可以以礼貌、柔和的方式这么做，但仍然还是要做的。不要站在强者一方，也别做什么大棋党，因为在他们眼中，我们连棋子都不是。只有站在多数人民的利益一边，普通人才能获得一丝力量。向南非致敬，向他们的法律团队致敬，向巴勒斯坦人民致敬！#巴以局势观察##南非在海牙国际法院指控以色列种族灭绝##看见具体的巴勒斯坦人#,,,,"巴以局势观察,南非在海牙国际法院指控以色列种族灭绝,看见具体的巴勒斯坦人",469,61,1321,2024-01-13 13:53,微博网页版,https://wx3.sinaimg.cn/large/006aiJLqly1hlryelocr3j30le0e9qf1.jpg,,,北京,金V
4989717502232403,NBDXE9mKv,6174464480,游戏搞笑视频菌,在2023微博游戏大赏上，即将在8月20日发售的国产动作单机大作《黑神话：悟空》获得了微博年度期待游戏，与《绝区零》《王者荣耀》等知名老牌IP旗鼓相当。#游戏#,,,,游戏,0,0,0,2024-01-13 13:47,微博网页版,"https://wx1.sinaimg.cn/large/006JRqgMly1hlruim0ta4j30w60g6amn.jpg,https://wx4.sinaimg.cn/large/006JRqgMly1hlruiowmwbj30fa08pjxm.jpg",,,河南,黄V
4989448436059742,NBwXFpqpM,5762457113,游戏动力,2023微博“游戏大赏”圆满落幕，年度卓越热游、年度卓越新游、年度期待游戏等奖项公开，详细名单如下：年度卓越热游：《时空中的绘旅人》《光与夜之恋》《无期迷途》《第五人格》《原神》《明日方舟》《王者荣耀》《蛋仔派对》《英雄联盟》《和平精英》年度卓越新游：《崩坏：星穹铁道》《重返未来1999》《无畏契约》《元梦之星》《以闪亮之名》年度期待游戏：《宝可梦大集结》《黑神话：悟空》《绝区零》《剑网3无界》《极品飞车在线移动版》《恋与深空》《明日方舟终末地》《女神异闻录夜幕魅影》《王者荣耀星之破晓》《永劫无间手游》,,,,,5,19,50,2024-01-12 19:57,,"https://wx1.sinaimg.cn/large/006hYGkFgy1hlr3cloaz0j318g0t37wh.jpg,https://wx3.sinaimg.cn/large/006hYGkFgy1hlr3bmkov8j31z40w0e6z.jpg,https://wx3.sinaimg.cn/large/006hYGkFgy1hlr3c0u01sj31z40w01h1.jpg,https://wx1.sinaimg.cn/large/006hYGkFgy1hlr3c3of2yj31jk0p0103.jpg",,,福建,金V
4989420043765898,NBwdSfNGi,7213833233,GeraltofCiri,黑神话悟空超话恭喜黑神话悟空获得微博年度期待游戏,,,,,0,3,17,2024-01-12 18:05,黑神话悟空超话,https://wx3.sinaimg.cn/large/007ScvyVly1hlr02wxt6oj31z40w0qdo.jpg,,,江苏,黄V
